artistid|artist|songname|releasename|workid|recordingid|release_group|releasedate|label_cnt|country_cnt|rating
825|The Rolling Stones|Rock and a Hard Place|Steel Wheels|12462558|421567|57699|1989-8-28|5|5|60
825|The Rolling Stones|Sad Sad Sad|Steel Wheels|12462108|421561|57699|1989-8-28|5|5|60
825|The Rolling Stones|Slipping Away|Steel Wheels|12614586|421572|57699|1989-8-28|5|5|60
825|The Rolling Stones|Terrifying|Steel Wheels|12614582|421563|57699|1989-8-28|5|5|60
825|The Rolling Stones|Beast of Burden|Collectors' Edition (bonus disc)|12429576|6675890|591152|1990-6-8|1|1|0
825|The Rolling Stones|Harlem Shuffle|Collectors' Edition (bonus disc)|7025700|6675892|591152|1990-6-8|1|1|0
825|The Rolling Stones|Miss You|Collectors' Edition (bonus disc)|109077|6675886|591152|1990-6-8|1|1|0
825|The Rolling Stones|Mixed Emotions|Collectors' Edition (bonus disc)|12462153|6675894|591152|1990-6-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|Collectors' Edition (bonus disc)|12462558|6675885|591152|1990-6-8|1|1|0
825|The Rolling Stones|2000 Light Years From Home|Highwire|306567|8448693|756421|1991-3-1|1|1|0
825|The Rolling Stones|I Just Wanna Make Love to You|Highwire|1469749|8448695|756421|1991-3-1|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Highwire|198360|8448694|756421|1991-3-1|1|1|40
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Flashpoint|357708|207158|27162|1991-4-2|5|5|80
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Flashpoint|357708|15092704|27162|1991-4-2|1|1|80
825|The Rolling Stones|Brown Sugar|Flashpoint|6788069|207156|27162|1991-4-2|5|5|80
825|The Rolling Stones|Brown Sugar|Flashpoint|6788069|15092702|27162|1991-4-2|1|1|80
825|The Rolling Stones|Can't Be Seen|Flashpoint|12614584|207152|27162|1991-4-2|5|5|80
825|The Rolling Stones|Can't Be Seen|Flashpoint|12614584|15092698|27162|1991-4-2|1|1|80
825|The Rolling Stones|Jumpin’ Jack Flash|Flashpoint|5652861|207157|27162|1991-4-2|5|5|80
825|The Rolling Stones|Jumpin’ Jack Flash|Flashpoint|5652861|15092703|27162|1991-4-2|1|1|80
825|The Rolling Stones|Miss You|Flashpoint|109077|207147|27162|1991-4-2|5|5|80
825|The Rolling Stones|Miss You|Flashpoint|109077|15092693|27162|1991-4-2|1|1|80
825|The Rolling Stones|Paint It Black|Flashpoint|2750305|207154|27162|1991-4-2|5|5|60
825|The Rolling Stones|Paint It Black|Flashpoint|2750305|15092700|27162|1991-4-2|1|1|80
825|The Rolling Stones|Rock and a Hard Place|Flashpoint|12462558|207148|27162|1991-4-2|5|5|80
825|The Rolling Stones|Rock and a Hard Place|Flashpoint|12462558|15092694|27162|1991-4-2|1|1|80
825|The Rolling Stones|Ruby Tuesday|Flashpoint|277644|207149|27162|1991-4-2|5|5|80
825|The Rolling Stones|Ruby Tuesday|Flashpoint|277644|15092695|27162|1991-4-2|1|1|80
825|The Rolling Stones|Sad Sad Sad|Flashpoint|12462108|207146|27162|1991-4-2|5|5|80
825|The Rolling Stones|Sad Sad Sad|Flashpoint|12462108|15092692|27162|1991-4-2|1|1|80
825|The Rolling Stones|Start Me Up|Flashpoint|185377|207145|27162|1991-4-2|5|5|80
825|The Rolling Stones|Start Me Up|Flashpoint|185377|15092691|27162|1991-4-2|1|1|80
825|The Rolling Stones|Sympathy for the Devil|Flashpoint|198360|207155|27162|1991-4-2|5|5|80
825|The Rolling Stones|Sympathy for the Devil|Flashpoint|198360|15092701|27162|1991-4-2|1|1|80
825|The Rolling Stones|You Can’t Always Get What You Want|Flashpoint|245459|207150|27162|1991-4-2|5|5|80
825|The Rolling Stones|You Can’t Always Get What You Want|Flashpoint|245459|15092696|27162|1991-4-2|1|1|80
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Flashpoint + Collectables|357708|15652628|27162|1991-4-2|1|1|80
825|The Rolling Stones|Play With Fire|Ruby Tuesday|357711|8448737|756428|1991-5-24|1|1|0
825|The Rolling Stones|Ruby Tuesday|Ruby Tuesday|277644|8448736|756428|1991-5-24|1|1|0
825|The Rolling Stones|Undercover of the Night|Ruby Tuesday|12460142|8448739|756428|1991-5-24|1|1|0
825|The Rolling Stones|You Can’t Always Get What You Want|Ruby Tuesday|245459|8448738|756428|1991-5-24|1|1|0
825|The Rolling Stones|Angie|Jump Back: The Best of the Rolling Stones 1971 - 1993|5652941|5652941|55248|1993-11-19|7|7|60
825|The Rolling Stones|Beast of Burden|Jump Back: The Best of the Rolling Stones 1971 - 1993|12429576|397582|55248|1993-11-19|7|7|60
825|The Rolling Stones|Bitch|Jump Back: The Best of the Rolling Stones 1971 - 1993|224906|224906|55248|1993-11-19|7|7|60
825|The Rolling Stones|Brown Sugar|Jump Back: The Best of the Rolling Stones 1971 - 1993|6788069|161430|55248|1993-11-19|7|7|60
825|The Rolling Stones|Emotional Rescue|Jump Back: The Best of the Rolling Stones 1971 - 1993|12459427|16959|55248|1993-11-19|7|7|60
825|The Rolling Stones|Fool to Cry|Jump Back: The Best of the Rolling Stones 1971 - 1993|625527|397576|55248|1993-11-19|7|7|60
825|The Rolling Stones|Harlem Shuffle|Jump Back: The Best of the Rolling Stones 1971 - 1993|7025700|245520|55248|1993-11-19|7|7|60
825|The Rolling Stones|It's Only Rock 'n' Roll (but I Like It)|Jump Back: The Best of the Rolling Stones 1971 - 1993|602630|602630|55248|1993-11-19|7|7|60
825|The Rolling Stones|Miss You|Jump Back: The Best of the Rolling Stones 1971 - 1993|109077|397578|55248|1993-11-19|7|7|60
825|The Rolling Stones|Mixed Emotions|Jump Back: The Best of the Rolling Stones 1971 - 1993|12462153|397573|55248|1993-11-19|7|7|60
825|The Rolling Stones|Respectable|Jump Back: The Best of the Rolling Stones 1971 - 1993|12446800|159500|55248|1993-11-19|7|7|60
825|The Rolling Stones|Rock and a Hard Place|Jump Back: The Best of the Rolling Stones 1971 - 1993|12462558|397577|55248|1993-11-19|7|7|60
825|The Rolling Stones|Start Me Up|Jump Back: The Best of the Rolling Stones 1971 - 1993|185377|161432|55248|1993-11-19|7|7|60
825|The Rolling Stones|Tumbling Dice|Jump Back: The Best of the Rolling Stones 1971 - 1993|6788059|187562|55248|1993-11-19|7|7|60
825|The Rolling Stones|Undercover of the Night|Jump Back: The Best of the Rolling Stones 1971 - 1993|12460142|161431|55248|1993-11-19|7|7|60
825|The Rolling Stones|Waiting on a Friend|Jump Back: The Best of the Rolling Stones 1971 - 1993|12460097|161439|55248|1993-11-19|7|7|60
825|The Rolling Stones|Wild Horses|Jump Back: The Best of the Rolling Stones 1971 - 1993|224903|224903|55248|1993-11-19|7|7|60
825|The Rolling Stones|Angie|Stripped|5652941|287162|40541|1995-11-13|7|7|0
825|The Rolling Stones|Dead Flowers|Stripped|224909|287160|40541|1995-11-13|7|7|0
825|The Rolling Stones|I’m Free|Stripped|2941957|287157|40541|1995-11-13|7|7|0
825|The Rolling Stones|Like a Rolling Stone|Stripped|6541532|287153|40541|1995-11-13|7|7|0
825|The Rolling Stones|Love in Vain Blues|Stripped|315543|287163|40541|1995-11-13|7|7|0
825|The Rolling Stones|Not Fade Away|Stripped|435911|287154|40541|1995-11-13|7|7|0
825|The Rolling Stones|Shine a Light|Stripped|8235439|287155|40541|1995-11-13|7|7|0
825|The Rolling Stones|Slipping Away|Stripped|12614586|287161|40541|1995-11-13|7|7|0
825|The Rolling Stones|Street Fighting Man|Stripped|198365|287152|40541|1995-11-13|7|7|0
825|The Rolling Stones|Wild Horses|Stripped|224903|287158|40541|1995-11-13|7|7|0
825|The Rolling Stones|Jumpin’ Jack Flash|The Rolling Stones Rock and Roll Circus|5652861|766113|93291|1996-10-15|1|1|0
825|The Rolling Stones|Salt of the Earth|The Rolling Stones Rock and Roll Circus|12444489|766118|93291|1996-10-15|1|1|0
825|The Rolling Stones|Sympathy for the Devil|The Rolling Stones Rock and Roll Circus|198360|766117|93291|1996-10-15|1|1|0
825|The Rolling Stones|You Can’t Always Get What You Want|The Rolling Stones Rock and Roll Circus|245459|766116|93291|1996-10-15|1|1|0
825|The Rolling Stones|Already Over Me|Bridges to Babylon|12762337|294042|41299|1997-9-27|7|7|80
825|The Rolling Stones|Always Suffering|Bridges to Babylon|12762340|294048|41299|1997-9-27|7|7|80
825|The Rolling Stones|Gunface|Bridges to Babylon|12762338|294043|41299|1997-9-27|7|7|80
825|The Rolling Stones|How Can I Stop|Bridges to Babylon|12762342|294051|41299|1997-9-27|7|7|80
825|The Rolling Stones|Low Down|Bridges to Babylon|12762336|294041|41299|1997-9-27|7|7|80
825|The Rolling Stones|Might as Well Get Juiced|Bridges to Babylon|12647088|294047|41299|1997-9-27|7|7|80
825|The Rolling Stones|Too Tight|Bridges to Babylon|12762341|294049|41299|1997-9-27|7|7|80
825|The Rolling Stones|You Don’t Have to Mean It|Bridges to Babylon|12762339|294044|41299|1997-9-27|7|7|80
825|The Rolling Stones|Gimme Shelter|No Security|382868|261007|37473|1998-11-2|2|2|0
825|The Rolling Stones|Respectable|No Security|12446800|261015|37473|1998-11-2|2|2|0
825|The Rolling Stones|Sister Morphine|No Security|11759760|261013|37473|1998-11-2|2|2|0
825|The Rolling Stones|The Last Time|No Security|7841507|261017|37473|1998-11-2|2|2|0
825|The Rolling Stones|Waiting on a Friend|No Security|12460097|261012|37473|1998-11-2|2|2|0
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Forty Licks|357708|246837|87157|2002-9-30|7|7|40
825|The Rolling Stones|Angie|Forty Licks|5652941|5652941|87157|2002-9-30|7|7|40
825|The Rolling Stones|Beast of Burden|Forty Licks|12429576|397582|87157|2002-9-30|6|6|40
825|The Rolling Stones|Brown Sugar|Forty Licks|6788069|161430|87157|2002-9-30|6|6|40
825|The Rolling Stones|Don’t Stop|Forty Licks|12726467|685719|87157|2002-9-30|7|7|40
825|The Rolling Stones|Emotional Rescue|Forty Licks|12459427|685732|87157|2002-9-30|7|7|40
825|The Rolling Stones|Fool to Cry|Forty Licks|625527|397576|87157|2002-9-30|7|7|40
825|The Rolling Stones|Get Off of My Cloud|Forty Licks|435909|246840|87157|2002-9-30|1|1|40
825|The Rolling Stones|Get Off of My Cloud|Forty Licks|435909|685708|87157|2002-9-30|6|6|40
825|The Rolling Stones|Gimme Shelter|Forty Licks|382868|245451|87157|2002-9-30|7|7|40
825|The Rolling Stones|Honky Tonk Women|Forty Licks|5652898|250912|87157|2002-9-30|6|6|40
825|The Rolling Stones|It's Only Rock 'n' Roll (but I Like It)|Forty Licks|602630|685733|87157|2002-9-30|7|7|40
825|The Rolling Stones|It’s All Over Now|Forty Licks|8462689|246825|87157|2002-9-30|1|1|40
825|The Rolling Stones|It’s All Over Now|Forty Licks|8462689|685713|87157|2002-9-30|6|6|40
825|The Rolling Stones|Jumpin’ Jack Flash|Forty Licks|5652861|234722|87157|2002-9-30|7|7|40
825|The Rolling Stones|Keys to Your Love|Forty Licks|12877771|685727|87157|2002-9-30|7|7|40
825|The Rolling Stones|Let’s Spend the Night Together|Forty Licks|6788061|16598924|87157|2002-9-30|6|6|40
825|The Rolling Stones|Losing My Touch|Forty Licks|12877773|685734|87157|2002-9-30|7|7|40
825|The Rolling Stones|Miss You|Forty Licks|109077|397578|87157|2002-9-30|7|7|40
825|The Rolling Stones|Mixed Emotions|Forty Licks|12462153|397573|87157|2002-9-30|7|7|40
825|The Rolling Stones|Mother's Little Helper|Forty Licks|269109|234710|87157|2002-9-30|7|7|40
825|The Rolling Stones|Not Fade Away|Forty Licks|435911|246823|87157|2002-9-30|7|7|40
825|The Rolling Stones|Paint It Black|Forty Licks|2750305|7608673|87157|2002-9-30|7|7|80
825|The Rolling Stones|Ruby Tuesday|Forty Licks|277644|271999|87157|2002-9-30|7|7|40
825|The Rolling Stones|She’s a Rainbow|Forty Licks|306564|685707|87157|2002-9-30|6|6|40
825|The Rolling Stones|Start Me Up|Forty Licks|185377|161432|87157|2002-9-30|7|7|40
825|The Rolling Stones|Stealing My Heart|Forty Licks|12877772|685729|87157|2002-9-30|7|7|40
825|The Rolling Stones|Street Fighting Man|Forty Licks|198365|198365|87157|2002-9-30|7|7|40
825|The Rolling Stones|Sympathy for the Devil|Forty Licks|198360|198360|87157|2002-9-30|7|7|40
825|The Rolling Stones|Sympathy for the Devil|Forty Licks|198360|1857068|87157|2002-9-30|1|1|40
825|The Rolling Stones|The Last Time|Forty Licks|7841507|246835|87157|2002-9-30|7|7|40
825|The Rolling Stones|Tumbling Dice|Forty Licks|6788059|187562|87157|2002-9-30|7|7|60
825|The Rolling Stones|Under My Thumb|Forty Licks|435908|269112|87157|2002-9-30|7|7|40
825|The Rolling Stones|Undercover of the Night|Forty Licks|12460142|685731|87157|2002-9-30|7|7|40
825|The Rolling Stones|Wild Horses|Forty Licks|224903|224903|87157|2002-9-30|7|7|40
825|The Rolling Stones|You Can’t Always Get What You Want|Forty Licks|245459|245459|87157|2002-9-30|7|7|40
825|The Rolling Stones|Honky Tonk Women|Sympathy for the Devil: Remix|5652898|250912|149405|2003-9-16|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Sympathy for the Devil: Remix|198360|198360|149405|2003-9-16|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Sympathy for the Devil: Remix|198360|1471457|149405|2003-9-16|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Sympathy for the Devil: Remix|198360|1471458|149405|2003-9-16|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Sympathy for the Devil: Remix|198360|1471459|149405|2003-9-16|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Sympathy for the Devil: Remix|198360|1471460|149405|2003-9-16|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Sympathy for the Devil: Remix|198360|1471462|149405|2003-9-16|1|1|80
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Live Licks|357708|3060410|279031|2004-11-1|3|3|0
825|The Rolling Stones|Angie|Live Licks|5652941|3060406|279031|2004-11-1|3|3|0
825|The Rolling Stones|Beast of Burden|Live Licks|12429576|3060417|279031|2004-11-1|3|3|60
825|The Rolling Stones|Brown Sugar|Live Licks|6788069|3060400|279031|2004-11-1|3|3|0
825|The Rolling Stones|Everybody Needs Somebody to Love|Live Licks|6954128|3060422|279031|2004-11-1|3|3|0
825|The Rolling Stones|Gimme Shelter|Live Licks|382868|3060409|279031|2004-11-1|3|3|0
825|The Rolling Stones|Honky Tonk Women|Live Licks|5652898|3060407|279031|2004-11-1|3|3|60
825|The Rolling Stones|It's Only Rock 'n' Roll (but I Like It)|Live Licks|602630|3060405|279031|2004-11-1|3|3|0
825|The Rolling Stones|Paint It Black|Live Licks|2750305|3060402|279031|2004-11-1|3|3|0
825|The Rolling Stones|Start Me Up|Live Licks|185377|3060404|279031|2004-11-1|3|3|0
825|The Rolling Stones|Street Fighting Man|Live Licks|198365|3060401|279031|2004-11-1|3|3|0
825|The Rolling Stones|That's How Strong My Love Is|Live Licks|8115933|3060415|279031|2004-11-1|3|3|0
825|The Rolling Stones|When the Whip Comes Down|Live Licks|12458149|3060418|279031|2004-11-1|3|3|0
825|The Rolling Stones|You Can’t Always Get What You Want|Live Licks|245459|3060403|279031|2004-11-1|3|3|0
825|The Rolling Stones|Around and Around|Singles 1963-1965|6302776|9123479|817765|2004-5-4|1|1|0
825|The Rolling Stones|Bye Bye Johnny|Singles 1963-1965|9442156|5652269|817765|2004-5-4|1|1|0
825|The Rolling Stones|Come On|Singles 1963-1965|7621504|246819|817765|2004-5-4|1|1|0
825|The Rolling Stones|Everybody Needs Somebody to Love|Singles 1963-1965|6954128|9123505|817765|2004-5-4|1|1|0
825|The Rolling Stones|I Just Wanna Make Love to You|Singles 1963-1965|1469749|246828|817765|2004-5-4|1|1|0
825|The Rolling Stones|I Wanna Be Your Man|Singles 1963-1965|286225|246821|817765|2004-5-4|1|1|0
825|The Rolling Stones|I Want to Be Loved|Singles 1963-1965|12545808|246820|817765|2004-5-4|1|1|0
825|The Rolling Stones|It’s All Over Now|Singles 1963-1965|8462689|246825|817765|2004-5-4|1|1|0
825|The Rolling Stones|Money (That’s What I Want)|Singles 1963-1965|286228|786304|817765|2004-5-4|1|1|0
825|The Rolling Stones|Not Fade Away|Singles 1963-1965|435911|246823|817765|2004-5-4|1|1|0
825|The Rolling Stones|Play With Fire|Singles 1963-1965|357711|246836|817765|2004-5-4|1|1|0
825|The Rolling Stones|The Last Time|Singles 1963-1965|7841507|246835|817765|2004-5-4|1|1|0
825|The Rolling Stones|The Red Rooster|Singles 1963-1965|587423|246831|817765|2004-5-4|1|1|0
825|The Rolling Stones|Time Is on My Side|Singles 1963-1965|4378180|9123486|817765|2004-5-4|1|1|0
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Singles 1965–1967|357708|246837|817786|2004-7-12|1|1|0
825|The Rolling Stones|2000 Light Years From Home|Singles 1965–1967|306567|234719|817786|2004-7-12|1|1|0
825|The Rolling Stones|As Tears Go By|Singles 1965–1967|452273|246843|817786|2004-7-12|1|1|0
825|The Rolling Stones|Get Off of My Cloud|Singles 1965–1967|435909|246840|817786|2004-7-12|1|1|0
825|The Rolling Stones|In Another Land|Singles 1965–1967|12545813|234720|817786|2004-7-12|1|1|0
825|The Rolling Stones|I’m Free|Singles 1965–1967|2941957|246841|817786|2004-7-12|1|1|0
825|The Rolling Stones|Let’s Spend the Night Together|Singles 1965–1967|6788061|16598924|817786|2004-7-12|1|1|0
825|The Rolling Stones|Mother's Little Helper|Singles 1965–1967|269109|234710|817786|2004-7-12|1|1|0
825|The Rolling Stones|Paint It Black|Singles 1965–1967|2750305|7608673|817786|2004-7-12|1|1|80
825|The Rolling Stones|Ruby Tuesday|Singles 1965–1967|277644|234715|817786|2004-7-12|1|1|0
825|The Rolling Stones|She’s a Rainbow|Singles 1965–1967|306564|9123633|817786|2004-7-12|1|1|0
825|The Rolling Stones|The Singer Not the Song|Singles 1965–1967|5652387|452269|817786|2004-7-12|1|1|0
825|The Rolling Stones|We Love You|Singles 1965–1967|5652857|234716|817786|2004-7-12|1|1|0
825|The Rolling Stones|Beast of Burden|Rarities 1971–2003|12429576|4954484|439874|2005-11-22|1|1|0
825|The Rolling Stones|Harlem Shuffle|Rarities 1971–2003|7025700|4954494|439874|2005-11-22|1|1|0
825|The Rolling Stones|I Just Wanna Make Love to You|Rarities 1971–2003|1469749|4954489|439874|2005-11-22|1|1|0
825|The Rolling Stones|Miss You|Rarities 1971–2003|109077|4954487|439874|2005-11-22|1|1|0
825|The Rolling Stones|Mixed Emotions|Rarities 1971–2003|12462153|4954490|439874|2005-11-22|1|1|0
825|The Rolling Stones|Tumbling Dice|Rarities 1971–2003|6788059|4954482|439874|2005-11-22|1|1|0
825|The Rolling Stones|Wild Horses|Rarities 1971–2003|224903|287158|439874|2005-11-22|1|1|0
825|The Rolling Stones|Beast of Burden|Rarities: 1971–2003|12429576|4954484|439874|2005-11-22|1|1|0
825|The Rolling Stones|Harlem Shuffle|Rarities: 1971–2003|7025700|4954494|439874|2005-11-22|1|1|0
825|The Rolling Stones|I Just Wanna Make Love to You|Rarities: 1971–2003|1469749|4954489|439874|2005-11-22|1|1|0
825|The Rolling Stones|Miss You|Rarities: 1971–2003|109077|4954487|439874|2005-11-22|1|1|0
825|The Rolling Stones|Mixed Emotions|Rarities: 1971–2003|12462153|4954490|439874|2005-11-22|1|1|0
825|The Rolling Stones|Tumbling Dice|Rarities: 1971–2003|6788059|4954482|439874|2005-11-22|1|1|0
825|The Rolling Stones|Wild Horses|Rarities: 1971–2003|224903|287158|439874|2005-11-22|1|1|0
825|The Rolling Stones|Bitch|Singles 1968-1971|224906|224906|817810|2005-2-28|1|1|0
825|The Rolling Stones|Brown Sugar|Singles 1968-1971|6788069|161430|817810|2005-2-28|1|1|0
825|The Rolling Stones|Everybody Needs Somebody to Love|Singles 1968-1971|6954128|386009|817810|2005-2-28|1|1|0
825|The Rolling Stones|Honky Tonk Women|Singles 1968-1971|5652898|250912|817810|2005-2-28|1|1|0
825|The Rolling Stones|I Don't Know Why|Singles 1968-1971|2179748|1314043|817810|2005-2-28|1|1|0
825|The Rolling Stones|Jumpin’ Jack Flash|Singles 1968-1971|5652861|234722|817810|2005-2-28|1|1|0
825|The Rolling Stones|Out of Time|Singles 1968-1971|6928479|250919|817810|2005-2-28|1|1|0
825|The Rolling Stones|Street Fighting Man|Singles 1968-1971|198365|9123729|817810|2005-2-28|1|1|0
825|The Rolling Stones|Surprise, Surprise|Singles 1968-1971|12606652|4510094|817810|2005-2-28|1|1|0
825|The Rolling Stones|Sway|Singles 1968-1971|224902|9123746|817810|2005-2-28|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Singles 1968-1971|198360|198360|817810|2005-2-28|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Singles 1968-1971|198360|9123748|817810|2005-2-28|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Singles 1968-1971|198360|9123749|817810|2005-2-28|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Singles 1968-1971|198360|9123750|817810|2005-2-28|1|1|40
825|The Rolling Stones|Wild Horses|Singles 1968-1971|224903|224903|817810|2005-2-28|1|1|0
825|The Rolling Stones|You Can’t Always Get What You Want|Singles 1968-1971|245459|250913|817810|2005-2-28|1|1|0
825|The Rolling Stones|Back of My Hand|A Bigger Bang|12543125|4506742|401667|2005-9-5|7|7|90
825|The Rolling Stones|Infamy|A Bigger Bang|12543124|4506752|401667|2005-9-5|7|7|90
825|The Rolling Stones|Oh No, Not You Again|A Bigger Bang|12543123|4506746|401667|2005-9-5|7|7|90
825|The Rolling Stones|Rough Justice|A Bigger Bang|12543122|4506737|401667|2005-9-5|7|7|90
825|The Rolling Stones|Streets of Love|A Bigger Bang|12726465|4506741|401667|2005-9-5|7|7|90
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Rolled Gold|357708|246837|673961|2007-11-12|2|2|0
825|The Rolling Stones|2000 Light Years From Home|Rolled Gold|306567|306567|673961|2007-11-12|2|2|0
825|The Rolling Stones|As Tears Go By|Rolled Gold|452273|246843|673961|2007-11-12|2|2|0
825|The Rolling Stones|Brown Sugar|Rolled Gold|6788069|161430|673961|2007-11-12|2|2|0
825|The Rolling Stones|Carol|Rolled Gold|10188469|281478|673961|2007-11-12|2|2|0
825|The Rolling Stones|Come On|Rolled Gold|7621504|246819|673961|2007-11-12|2|2|0
825|The Rolling Stones|Get Off of My Cloud|Rolled Gold|435909|246840|673961|2007-11-12|2|2|0
825|The Rolling Stones|Gimme Shelter|Rolled Gold|382868|245451|673961|2007-11-12|2|2|0
825|The Rolling Stones|Honky Tonk Women|Rolled Gold|5652898|7590873|673961|2007-11-12|2|2|0
825|The Rolling Stones|I Wanna Be Your Man|Rolled Gold|286225|246821|673961|2007-11-12|2|2|0
825|The Rolling Stones|It’s All Over Now|Rolled Gold|8462689|246825|673961|2007-11-12|2|2|0
825|The Rolling Stones|I’m Free|Rolled Gold|2941957|246841|673961|2007-11-12|2|2|0
825|The Rolling Stones|Jumpin’ Jack Flash|Rolled Gold|5652861|234722|673961|2007-11-12|2|2|0
825|The Rolling Stones|Let’s Spend the Night Together|Rolled Gold|6788061|272000|673961|2007-11-12|2|2|0
825|The Rolling Stones|Mother's Little Helper|Rolled Gold|269109|234710|673961|2007-11-12|2|2|0
825|The Rolling Stones|Not Fade Away|Rolled Gold|435911|246823|673961|2007-11-12|2|2|0
825|The Rolling Stones|Out of Time|Rolled Gold|6928479|269117|673961|2007-11-12|2|2|0
825|The Rolling Stones|Paint It Black|Rolled Gold|2750305|452250|673961|2007-11-12|2|2|0
825|The Rolling Stones|Play With Fire|Rolled Gold|357711|246836|673961|2007-11-12|2|2|0
825|The Rolling Stones|Ruby Tuesday|Rolled Gold|277644|271999|673961|2007-11-12|2|2|0
825|The Rolling Stones|She’s a Rainbow|Rolled Gold|306564|5750866|673961|2007-11-12|2|2|0
825|The Rolling Stones|Street Fighting Man|Rolled Gold|198365|198365|673961|2007-11-12|2|2|0
825|The Rolling Stones|Sympathy for the Devil|Rolled Gold|198360|198360|673961|2007-11-12|2|2|0
825|The Rolling Stones|Tell Me (You’re Coming Back)|Rolled Gold|1469756|1469756|673961|2007-11-12|2|2|0
825|The Rolling Stones|The Last Time|Rolled Gold|7841507|246835|673961|2007-11-12|2|2|0
825|The Rolling Stones|The Red Rooster|Rolled Gold|587423|246831|673961|2007-11-12|2|2|0
825|The Rolling Stones|Time Is on My Side|Rolled Gold|4378180|246829|673961|2007-11-12|2|2|0
825|The Rolling Stones|Under My Thumb|Rolled Gold|435908|269112|673961|2007-11-12|2|2|0
825|The Rolling Stones|We Love You|Rolled Gold|5652857|786286|673961|2007-11-12|2|2|0
825|The Rolling Stones|Wild Horses|Rolled Gold|224903|224903|673961|2007-11-12|2|2|0
825|The Rolling Stones|You Can’t Always Get What You Want|Rolled Gold|245459|245459|673961|2007-11-12|2|2|0
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Shine a Light|357708|7854909|698640|2008-4-4|2|2|0
825|The Rolling Stones|All Down the Line|Shine a Light|8235437|529328|698640|2008-4-4|2|2|0
825|The Rolling Stones|All Down the Line|Shine a Light|8235437|11221186|698640|2008-4-4|1|1|0
825|The Rolling Stones|As Tears Go By|Shine a Light|452273|7854878|698640|2008-4-4|2|2|0
825|The Rolling Stones|As Tears Go By|Shine a Light|452273|11221188|698640|2008-4-4|1|1|0
825|The Rolling Stones|Brown Sugar|Shine a Light|6788069|7854908|698640|2008-4-4|2|2|0
825|The Rolling Stones|Brown Sugar|Shine a Light|6788069|11221199|698640|2008-4-4|1|1|0
825|The Rolling Stones|I’m Free|Shine a Light|2941957|7854912|698640|2008-4-4|2|2|0
825|The Rolling Stones|Jumpin’ Jack Flash|Shine a Light|5652861|7854873|698640|2008-4-4|2|2|0
825|The Rolling Stones|Jumpin’ Jack Flash|Shine a Light|5652861|11221183|698640|2008-4-4|1|1|0
825|The Rolling Stones|Paint It Black|Shine a Light|2750305|7854910|698640|2008-4-4|2|2|85
825|The Rolling Stones|Shine a Light|Shine a Light|8235439|7854913|698640|2008-4-4|2|2|0
825|The Rolling Stones|Start Me Up|Shine a Light|185377|7854907|698640|2008-4-4|2|2|0
825|The Rolling Stones|Start Me Up|Shine a Light|185377|11221198|698640|2008-4-4|1|1|0
825|The Rolling Stones|Sympathy for the Devil|Shine a Light|198360|7854905|698640|2008-4-4|2|2|0
825|The Rolling Stones|Sympathy for the Devil|Shine a Light|198360|11221196|698640|2008-4-4|1|1|0
825|The Rolling Stones|Tumbling Dice|Shine a Light|6788059|7854883|698640|2008-4-4|2|2|0
825|The Rolling Stones|All Down the Line|Shine a Light (disc 1)|8235437|529328|698640|2008-4-4|1|1|0
825|The Rolling Stones|As Tears Go By|Shine a Light (disc 1)|452273|7854878|698640|2008-4-4|1|1|0
825|The Rolling Stones|Jumpin’ Jack Flash|Shine a Light (disc 1)|5652861|7854873|698640|2008-4-4|1|1|0
825|The Rolling Stones|Tumbling Dice|Shine a Light (disc 1)|6788059|7854883|698640|2008-4-4|1|1|0
825|The Rolling Stones|2000 Light Years From Home|The Singles Collection 1971-2006: 45 x 45s|306567|12520257|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Ain’t Too Proud to Beg|The Singles Collection 1971-2006: 45 x 45s|784846|12520180|1076914|2011-4-8|1|1|0
825|The Rolling Stones|All Down the Line|The Singles Collection 1971-2006: 45 x 45s|8235437|12520173|1076914|2011-4-8|1|1|0
825|The Rolling Stones|All Down the Line|The Singles Collection 1971-2006: 45 x 45s|8235437|12520298|1076914|2011-4-8|1|1|0
