recordingid|sourceartist|recording_artist|recordname|recartistcredit
812687|The Beatles|Paul McCartney|Can’t Buy Me Love|2122
1461252|The Beatles|Shenandoah|Can’t Buy Me Love|53518
798052|The Beatles|Shirley Scott|Can’t Buy Me Love|59749
14008134|The Beatles|akiko|Can’t Buy Me Love|102718
5906896|The Beatles|Modern Gustin Trio|Can’t Buy Me Love|364980
6532858|The Beatles|Vitamin String Quartet|Can’t Buy Me Love|562672
18706070|The Beatles|Phil Bates and Mik Kaminski feat. Tina McBain|Can’t Buy Me Love|1588929
16055241|The Beatles|Tahta|Can’t Buy Me Love (KGO mix)|867204
6854114|The Beatles|Tom Petty|Carol|196
6854114|The Rolling Stones|Tom Petty|Carol|196
305609|The Beatles|The Beatles|Carol|303
305609|The Rolling Stones|The Beatles|Carol|303
15903411|The Beatles|Bruce Springsteen|Carol|813
15903411|The Rolling Stones|Bruce Springsteen|Carol|813
198691|The Beatles|The Rolling Stones|Carol|825
198691|The Rolling Stones|The Rolling Stones|Carol|825
2098016|The Beatles|Chuck Berry|Carol|1710
2098016|The Rolling Stones|Chuck Berry|Carol|1710
1380553|The Beatles|The Doors|Carol|1757
1380553|The Rolling Stones|The Doors|Carol|1757
2396583|The Beatles|Flamin' Groovies|Carol|4111
2396583|The Rolling Stones|Flamin' Groovies|Carol|4111
3190200|The Beatles|Status Quo|Carol|9971
3190200|The Rolling Stones|Status Quo|Carol|9971
15000132|The Beatles|The Refreshments|Carol|33536
15000132|The Rolling Stones|The Refreshments|Carol|33536
5169349|The Beatles|Tommy Roe|Carol|38594
5169349|The Rolling Stones|Tommy Roe|Carol|38594
4628698|The Beatles|Groovie Ghoulies|Carol|41825
4628698|The Rolling Stones|Groovie Ghoulies|Carol|41825
2375992|The Beatles|Thee Milkshakes|Carol|45142
2375992|The Rolling Stones|Thee Milkshakes|Carol|45142
1093590|The Beatles|Siniestro Total|Carol|56271
1093590|The Rolling Stones|Siniestro Total|Carol|56271
1319122|The Beatles|The Backbeat Band|Carol|107333
1319122|The Rolling Stones|The Backbeat Band|Carol|107333
11223281|The Beatles|Hello|Carol|138775
11223281|The Rolling Stones|Hello|Carol|138775
5317974|The Beatles|The Count Bishops|Carol|325909
5317974|The Rolling Stones|The Count Bishops|Carol|325909
12681350|The Beatles|Jim Miller|Carol|851761
12681350|The Rolling Stones|Jim Miller|Carol|851761
2982939|The Beatles|Bill Black’s Combo|Carol|1457778
2982939|The Rolling Stones|Bill Black’s Combo|Carol|1457778
17624309|The Beatles|Bruce Springsteen & The E Street Band|Carol|1488075
17624309|The Rolling Stones|Bruce Springsteen & The E Street Band|Carol|1488075
14494328|The Beatles|The Doors|Carol (1969-11-04)|1757
14494328|The Rolling Stones|The Doors|Carol (1969-11-04)|1757
12652860|The Beatles|The Beatles|Carry That Weight|303
755079|The Beatles|Paul McCartney|Carry That Weight|2122
2082145|The Beatles|Carmen McRae|Carry That Weight|4325
5545878|The Beatles|Dobby Dobson|Carry That Weight|134507
2252091|The Beatles|Dream Theater|Carry That Weight|154555
2426959|The Beatles|Mike Westbrook|Carry That Weight|164475
14534190|The Beatles|The Punkles|Carry That Weight|208181
9692369|The Beatles|Noah and the Whale|Carry That Weight|503766
2203831|The Beatles|Jim Croce|Chain Gang Medley: Chain Gang / He Don't Love You / Searchin'|11072
10146689|The Beatles|Jim Croce|Chain Gang Medley: Chain Gang, He Don't Love You, Searchin'|11072
295294|The Beatles|The Beatles|Chains|303
1536278|The Beatles|Carole King|Chains|14911
8274576|The Beatles|The Cookies|Chains|49867
5834304|The Beatles|The Delmonas|Chains|135861
9579534|The Beatles|BeatleJazz|Chains|146284
15635400|The Beatles|The Beatles|Chains (live at BBC for “Pop Go The Beatles” / 17th September, 1963)|303
15635408|The Beatles|The Beatles|Chains (live at BBC for “Side by Side” / 13th May, 1963)|303
856106|The Beatles|The Beatles|Christmas Time (Is Here Again)|303
4113184|The Beatles|R.E.M.|Christmas Time (Is Here Again)|10302
246819|The Rolling Stones|The Rolling Stones|Come On|825
2098047|The Rolling Stones|Chuck Berry|Come On|1710
10222480|The Rolling Stones|Joe Jackson|Come On|9655
3043244|The Rolling Stones|Wishbone Ash|Come On|30824
15000124|The Rolling Stones|The Refreshments|Come On|33536
4628697|The Rolling Stones|Groovie Ghoulies|Come On|41825
9559657|The Rolling Stones|The Chocolate Watch Band|Come On|61508
8008222|The Rolling Stones|New Adventures|Come On|104365
12845507|The Rolling Stones|Dick Brave & The Backbeats|Come On|122458
12402654|The Rolling Stones|Renée Geyer|Come On|150220
12216854|The Rolling Stones|The Rolling Stones|Come On (BBC)|825
9442180|The Rolling Stones|Chuck Berry|Come On (alternate - stereo)|1710
3323769|The Beatles|The Sisters of Mercy|Come To Gether|1693
12720191|The Beatles|Phish|Come Together|71
7915104|The Beatles|Eurythmics|Come Together|141
3889646|The Beatles|Marilyn Manson|Come Together|187
14419710|The Beatles|Elton John|Come Together|236
213375|The Beatles|The Beatles|Come Together|303
17223|The Beatles|Aerosmith|Come Together|481
241310|The Beatles|Michael Jackson|Come Together|519
2935763|The Beatles|Michael Hedges|Come Together|542
15915675|The Beatles|Bruce Springsteen|Come Together|813
722264|The Beatles|John Lennon|Come Together|815
3147300|The Beatles|Soundgarden|Come Together|1111
7866384|The Beatles|Wilco|Come Together|1181
7643343|The Beatles|Tina Turner|Come Together|1616
4873842|The Beatles|The Sisters of Mercy|Come Together|1693
5618326|The Beatles|Tom Jones|Come Together|1818
7419752|The Beatles|Joe Cocker|Come Together|2173
543798|The Beatles|Sarah Vaughan|Come Together|3417
5077592|The Beatles|Rick Wakeman|Come Together|3564
1800003|The Beatles|Ike & Tina Turner|Come Together|3702
1509952|The Beatles|Tito Puente|Come Together|3822
6915682|The Beatles|Labyrinth|Come Together|5149
4178620|The Beatles|Avishai Cohen|Come Together|5336
6720483|The Beatles|Meat Loaf|Come Together|9113
4367127|The Beatles|Diana Ross|Come Together|9386
4837800|The Beatles|The Meters|Come Together|10570
6492682|The Beatles|Hothouse Flowers|Come Together|11626
13427752|The Beatles|Bill Frisell|Come Together|11731
7249955|The Beatles|Reamonn|Come Together|12268
7893765|The Beatles|Gladys Knight & The Pips|Come Together|12313
14213438|The Beatles|Uakti|Come Together|14629
8187223|The Beatles|Sugababes|Come Together|20668
5863215|The Beatles|Delbert McClinton|Come Together|22141
9478488|The Beatles|Bunbury|Come Together|22572
612351|The Beatles|Gotthard|Come Together|22782
12504467|The Beatles|Shalamar|Come Together|30767
4245252|The Beatles|Paul Weller|Come Together|31115
5422942|The Beatles|Mina|Come Together|32092
13492102|The Beatles|Roberta Flack|Come Together|32942
980122|The Beatles|The Bobs|Come Together|33118
4605098|The Beatles|Herbie Mann|Come Together|33945
539266|The Beatles|Marcus Miller|Come Together|35648
4788118|The Beatles|Black Label Society|Come Together|38966
9957516|The Beatles|Collide|Come Together|40278
476931|The Beatles|The Brothers Johnson|Come Together|40951
1929891|The Beatles|Ludwig von 88|Come Together|41452
9350491|The Beatles|Buddy Miles|Come Together|41828
6484616|The Beatles|Mark Whitfield|Come Together|44120
3105812|The Beatles|Bill Mize|Come Together|44400
528381|The Beatles|Pride & Glory|Come Together|44603
9004389|The Beatles|Jacques Stotzem|Come Together|45197
6561046|The Beatles|Syl Johnson|Come Together|45527
8604757|The Beatles|Warren Hill|Come Together|52392
1542045|The Beatles|Tommy Guerrero|Come Together|52405
90864|The Beatles|Perfect Thyroid|Come Together|53281
2048371|The Beatles|Brian Bromberg|Come Together|56713
3320834|The Beatles|Spiralmouth|Come Together|70014
3481552|The Beatles|Toxic Audio|Come Together|70019
6051777|The Beatles|Mia Martini|Come Together|72104
15088612|The Beatles|Willy Chirino|Come Together|72676
10899453|The Beatles|Tok Tok Tok|Come Together|77192
7562752|The Beatles|Emmanuel Santarromana|Come Together|92826
1783636|The Beatles|Defunkt|Come Together|97524
11710100|The Beatles|akiko|Come Together|102718
7542109|The Beatles|Chairmen of the Board|Come Together|104713
1053513|The Beatles|The Smokin' Mojo Filters|Come Together|106630
6951090|The Beatles|Lynne Arriale Trio|Come Together|112483
10619775|The Beatles|Big Light|Come Together|117061
8000232|The Beatles|The Supremes|Come Together|137578
2094307|The Beatles|BeatleJazz|Come Together|146284
587496|The Beatles|The Persuasions|Come Together|153502
11329333|The Beatles|Psÿco Drama|Come Together|160442
14673065|The Beatles|Nguyên Lê|Come Together|163522
2426945|The Beatles|Mike Westbrook|Come Together|164475
6019680|The Beatles|Catupecu Machu|Come Together|164662
9884067|The Beatles|Goto80|Come Together|177577
13137315|The Beatles|Rich Wyman|Come Together|188567
13940677|The Beatles|Harry Sacksioni|Come Together|199691
2109956|The Beatles|Count Basie & His Orchestra|Come Together|201597
8892870|The Beatles|Wende|Come Together|206788
14534174|The Beatles|The Punkles|Come Together|208181
4591225|The Beatles|Heikki Silvennoinen|Come Together|212206
7873830|The Beatles|Claude Denjean|Come Together|216905
7946847|The Beatles|Αλκίνοος Ιωαννίδης|Come Together|219762
10320884|The Beatles|Rudy Rotta Band|Come Together|241556
6170283|The Beatles|IRA|Come Together|269431
10409171|The Beatles|R.A.M. Pietsch|Come Together|290061
7393848|The Beatles|Melo-M|Come Together|298163
5015965|The Beatles|Skin|Come Together|305056
12334941|The Beatles|48th St. Collective|Come Together|307334
10276313|The Beatles|Peter Mayer|Come Together|353956
9594653|The Beatles|Jeff Healey|Come Together|370573
7827619|The Beatles|El Club de Tobi|Come Together|397549
9119697|The Beatles|Dr. Lonnie Smith|Come Together|409581
17749520|The Beatles|Bob Wayne|Come Together|421352
9692356|The Beatles|The Invisible|Come Together|435476
6971469|The Beatles|Beat Surrender|Come Together|442223
6971485|The Beatles|Funky Young Monks|Come Together|442237
7484494|The Beatles|The Bankrupt SugarDaddies|Come Together|482416
15194862|The Beatles|Henrik Freischlader Band|Come Together|490864
6190752|The Beatles|The Israelites|Come Together|491708
5797314|The Beatles|Musica nuda|Come Together|496681
7825325|The Beatles|Wolfgang|Come Together|510642
8039031|The Beatles|Little Chris|Come Together|526268
8327403|The Beatles|Keith Terry & Crosspulse|Come Together|548172
6532845|The Beatles|Vitamin String Quartet|Come Together|562672
16055247|The Beatles|Monique Kessous|Come Together|576463
8844975|The Beatles|Da Vàng|Come Together|584681
18012448|The Beatles|Pomplamoose|Come Together|609704
9867498|The Beatles|VocaLoca|Come Together|649262
9372940|The Beatles|Erik Truffaz & Sly Johnson|Come Together|815895
12496152|The Beatles|Harry Netchel|Come Together|830299
191630|The Beatles|Robin Williams & Bobby McFerrin|Come Together|834966
12552282|The Beatles|Screen|Come Together|837331
4750569|The Beatles|Cassandra Wilson & Dianne Reeves|Come Together|844782
6333773|The Beatles|Edi Fitzroy feat. Bigga Star|Come Together|884581
13591145|The Beatles|Preacher Stone|Come Together|907668
15144796|The Beatles|Jess Thristan|Come Together|964482
13535718|The Beatles|Ike & Tina Turner|Come Together|973323
4203569|The Beatles|Desmond Dekker & The Israelites|Come Together|974517
6327721|The Beatles|Los DuraBeat con Fernando y Gabriel Ruiz Díaz|Come Together|1132122
14747206|The Beatles|Adam Levine, Blake Shelton, Shakira & Usher|Come Together|1144784
15171218|The Beatles|Strings Unlimited|Come Together|1203716
15790971|The Beatles|Bruce Springsteen with Axl Rose|Come Together|1271519
7339087|The Beatles|Henrique Cazes & Carlos Malta|Come Together|1427569
4187610|The Beatles|Azadeh Abi, Holmes Ives feat. Avalon Frost|Come Together|1462560
14494580|The Beatles|Ben from Corduroy presents Fab Guiro|Come Together|1513614
17192481|The Beatles|Jo Swan & The Hounds of Lounge|Come Together|1531803
19084714|The Beatles|Orquestra Ouro Preto|Come Together|1536591
3499842|The Beatles|Axl Rose and Bruce Springsteen|Come Together|1572342
18706074|The Beatles|Phil Bates and Mik Kaminski feat. Tina McBain|Come Together|1588929
18730943|The Beatles|Hot City Bump Band|Come Together|1591876
6337988|The Beatles|Orkiestra Symfoniczna Filharmonii Narodowej, Krzesimir Dębski, Canadian Brass|Come Together|1605189
8181013|The Beatles|Diana Ross|Come Together (1982 Revelations remix)|9386
11782426|The Beatles|Sabotage Qu'Est-Ce Que C'Est?|Come Together (KOWP remix)|172295
2306575|The Beatles|Oasis|Come Together (Oasis Sing the Beatles)|20660
11797176|The Beatles|Matt Cardle|Come Together (X Factor performance)|754649
6594779|The Beatles|Edi Fitzroy|Come Together (feat. Bigga Starr)|195684
5021257|The Beatles|Craig David|Come Together (live)|1559
13720281|The Beatles|Tom Jones|Come Together (live)|1818
10619774|The Beatles|Big Light|Come Together (never play this on radio-version)|117061
10619773|The Beatles|Big Light|Come Together (radio version)|117061
978930|The Beatles|The Beatles|Come Together (take 1)|303
3562376|The Beatles|The Beatles|Come Together (take 1, RS'95)|303
6397799|The Beatles|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (transition)|303
5994412|The Beatles|Alika & Nueva Alianza|Come Togheter|1077664
5994406|The Beatles|Pushin|Come Togheter (Togheta')|371230
861806|The Beatles|Butthole Surfers|ComeTogether|981
9040423|The Beatles|Led Zeppelin|Communication Breakdown: Good Times Bad Times / For What It's Worth / I Saw Her Standing There|388
6764554|The Beatles|Magneto|Con la ayuda de la amistad|183805
421570|The Rolling Stones|The Rolling Stones|Continental Drift|825
618916|The Rolling Stones|The Rolling Stones|Crackin’ Up|825
769334|The Rolling Stones|Bo Diddley|Crackin’ Up|6595
17331711|The Beatles|Crooked Still|Crooked Still, Grey Fox Bluegrass Festival, 07-16-2011|307008
15494556|The Beatles|The Nutopians|Cry Baby Cry/Bungalow Bill|1238340
308226|The Beatles|The Beatles|Cry for a Shadow|303
383928|The Beatles|The Beatles feat. Tony Sheridan|Cry for a Shadow|974106
10351635|The Beatles|The Savage Young Beatles with Tony Sheridan|Cry for a Shadow|1097300
13689609|The Beatles|Chris Isaak|Crying Waiting Hoping|313
13738624|The Beatles|Buddy Holly|Crying Waiting Hoping (Alt version, 1958)|10937
305614|The Beatles|The Beatles|Crying, Waiting, Hoping|303
7178558|The Beatles|Wreckless Eric|Crying, Waiting, Hoping|8148
1637311|The Beatles|Marshall Crenshaw|Crying, Waiting, Hoping|9995
6202518|The Beatles|Buddy Holly|Crying, Waiting, Hoping|10937
17614163|The Beatles|Dave Mason|Crying, Waiting, Hoping|37413
7757173|The Beatles|Adam Green|Crying, Waiting, Hoping|110070
2629197|The Beatles|Dick Rivers|Crying, Waiting, Hoping|174126
12528811|The Beatles|Karen Elson|Crying, Waiting, Hoping|258705
10381885|The Beatles|The Head Cat|Crying, Waiting, Hoping|678360
11370732|The Beatles|Buddy Holly & The Picks|Crying, Waiting, Hoping|954574
283761|The Beatles|Marty Stuart feat. Steve Earle|Crying, Waiting, Hoping|1063374
12649289|The Beatles|The Company|Curtain Call: I Say a Little Prayer / Shout / Twist and Shout|1199417
10912267|The Rolling Stones|The Rolling Stones|Dancing In The Light|825
1314097|The Rolling Stones|The Rolling Stones|Dancing in the Light|825
378733|The Rolling Stones|Mick Jagger|Dancing in the Starlight|15290
15946959|The Rolling Stones|Bruce Springsteen|Dancing in the Street / Honky Tonk Women|813
15949217|The Rolling Stones|Bruce Springsteen & Steel Mill|Dancing in the Street / Honky Tonk Women / Dancing in the Street (reprise)|1280021
436102|The Beatles|James Taylor|Day Tripper|127
5682218|The Beatles|The Beatles|Day Tripper|303
1962591|The Beatles|Whitesnake|Day Tripper|348
385177|The Beatles|Type O Negative|Day Tripper|1016
11259801|The Beatles|Soulive|Day Tripper|1043
561352|The Beatles|Otis Redding|Day Tripper|1748
6225766|The Beatles|Anne Murray|Day Tripper|2046
10296810|The Beatles|Paul McCartney|Day Tripper|2122
3920119|The Beatles|Cheap Trick|Day Tripper|2784
40177|The Beatles|Flamin' Groovies|Day Tripper|4111
2110587|The Beatles|Bad Brains|Day Tripper|4818
5139815|The Beatles|Sham 69|Day Tripper|4952
3135048|The Beatles|Mongo Santamaría|Day Tripper|5300
4108782|The Beatles|Shockabilly|Day Tripper|7953
664732|The Beatles|Ocean Colour Scene|Day Tripper|9793
1277414|The Beatles|The Swingle Singers|Day Tripper|9896
447010|The Beatles|Yellow Magic Orchestra|Day Tripper|20915
9090298|The Beatles|Ramsey Lewis|Day Tripper|22878
10222576|The Beatles|The Hollyridge Strings|Day Tripper|24501
671966|The Beatles|Daniel Ash|Day Tripper|30312
9953404|The Beatles|Sandy Nelson|Day Tripper|33960
2139955|The Beatles|Trio Rococo|Day Tripper|36505
11838634|The Beatles|Mae West|Day Tripper|39357
7906165|The Beatles|Nancy Sinatra|Day Tripper|39619
9548688|The Beatles|Shack|Day Tripper|39833
9121766|The Beatles|Lulu|Day Tripper|40328
9362244|The Beatles|Studio 99|Day Tripper|42563
5311926|The Beatles|José Feliciano|Day Tripper|47801
747772|The Beatles|Göran Söllscher|Day Tripper|56464
9974222|The Beatles|Billy Preston|Day Tripper|74761
4514131|The Beatles|The Ramsey Lewis Trio|Day Tripper|76512
1020470|The Beatles|Tok Tok Tok|Day Tripper|77192
7562760|The Beatles|Emmanuel Santarromana|Day Tripper|92826
10716841|The Beatles|[unknown]|Day Tripper|97546
8813163|The Beatles|Sumo|Day Tripper|117693
1509947|The Beatles|Domingo Quiñones|Day Tripper|118649
4879046|The Beatles|The Steve Gibbons Band|Day Tripper|142270
2254279|The Beatles|Gene Wooten|Day Tripper|154664
2355516|The Beatles|Randy California|Day Tripper|160806
11114553|The Beatles|Rene y Rene|Day Tripper|162182
9835585|The Beatles|Domain|Day Tripper|181217
3161856|The Beatles|Hotel X|Day Tripper|202042
4245404|The Beatles|Starlights|Day Tripper|241835
6616974|The Beatles|The Wall|Day Tripper|254169
4055070|The Beatles|Peter Lipa|Day Tripper|254587
4935035|The Beatles|Jon Simon|Day Tripper|308310
7279301|The Beatles|Lee Moses|Day Tripper|334463
487825|The Beatles|The Jimi Hendrix Experience|Day Tripper|344488
6189907|The Beatles|Joe Goldmark|Day Tripper|387728
6310493|The Beatles|El Club de Tobi|Day Tripper|397549
10518648|The Beatles|The Inmates|Day Tripper|436618
6971481|The Beatles|Capitol Gain|Day Tripper|442234
7339065|The Beatles|Henrique Cazes|Day Tripper|467564
1457273|The Beatles|NHØP & Trio Rococo|Day Tripper|840073
6336661|The Beatles|Jack Blades, Tommy Shaw, Doug Aldrich, Marco Mendoza & Virgil Donati|Day Tripper|842779
12334931|The Beatles|Jazzystics & Deborah Dixon|Day Tripper|842780
12949120|The Beatles|Nato feat. Natty Adams|Day Tripper|884402
3675216|The Beatles|Booker T. & The MG’s|Day Tripper|932552
2082136|The Beatles|Herbie Mann feat. Tamiko Jones|Day Tripper|1012665
14176718|The Beatles|Mammytone|Day Tripper|1077504
19047724|The Beatles|Sonny Knight & The Lakers|Day Tripper|1337238
16412398|The Beatles|Omega|Day Tripper|1339301
