artist	trackid	trackname	recordingid	releasename	release_group	date_year	labelname	countryname	id	name
The Rolling Stones	10901954	Ain’t Too Proud to Beg	12520180	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	784846	Ain’t Too Proud to Beg
The Rolling Stones	10901954	Ain’t Too Proud to Beg	12520180	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	784846	Ain’t Too Proud to Beg
The Rolling Stones	10901954	Ain’t Too Proud to Beg	12520180	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	784846	Ain’t Too Proud to Beg
The Rolling Stones	10901958	Fool to Cry	12520182	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	625527	Fool to Cry
The Rolling Stones	10901958	Fool to Cry	12520182	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	625527	Fool to Cry
The Rolling Stones	10901958	Fool to Cry	12520182	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	625527	Fool to Cry
The Rolling Stones	10901958	Fool to Cry	12520182	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	625527	Fool to Cry
The Rolling Stones	10901963	Fool to Cry	12520185	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	625527	Fool to Cry
The Rolling Stones	10901963	Fool to Cry	12520185	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	625527	Fool to Cry
The Rolling Stones	10901963	Fool to Cry	12520185	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	625527	Fool to Cry
The Rolling Stones	10901963	Fool to Cry	12520185	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	625527	Fool to Cry
The Rolling Stones	10901966	Miss You	12520186	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	109077	Miss You
The Rolling Stones	10901966	Miss You	12520186	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	109077	Miss You
The Rolling Stones	10901966	Miss You	12520186	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	109077	Miss You
The Rolling Stones	10901966	Miss You	12520186	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	109077	Miss You
The Rolling Stones	10901968	Miss You (12″ version)	12520188	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	109077	Miss You
The Rolling Stones	10901968	Miss You (12″ version)	12520188	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	109077	Miss You
The Rolling Stones	10901968	Miss You (12″ version)	12520188	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	109077	Miss You
The Rolling Stones	10901968	Miss You (12″ version)	12520188	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	109077	Miss You
The Rolling Stones	10901972	Beast of Burden	12520189	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12429576	Beast of Burden
The Rolling Stones	10901972	Beast of Burden	12520189	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12429576	Beast of Burden
The Rolling Stones	10901972	Beast of Burden	12520189	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12429576	Beast of Burden
The Rolling Stones	10901972	Beast of Burden	12520189	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12429576	Beast of Burden
The Rolling Stones	10901973	When the Whip Comes Down	12520190	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12458149	When the Whip Comes Down
The Rolling Stones	10901973	When the Whip Comes Down	12520190	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12458149	When the Whip Comes Down
The Rolling Stones	10901973	When the Whip Comes Down	12520190	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12458149	When the Whip Comes Down
The Rolling Stones	10901973	When the Whip Comes Down	12520190	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12458149	When the Whip Comes Down
The Rolling Stones	10901976	Respectable	12520191	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12446800	Respectable
The Rolling Stones	10901976	Respectable	12520191	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12446800	Respectable
The Rolling Stones	10901976	Respectable	12520191	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12446800	Respectable
The Rolling Stones	10901976	Respectable	12520191	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12446800	Respectable
The Rolling Stones	10901977	When the Whip Comes Down	12520192	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12458149	When the Whip Comes Down
The Rolling Stones	10901977	When the Whip Comes Down	12520192	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12458149	When the Whip Comes Down
The Rolling Stones	10901977	When the Whip Comes Down	12520192	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12458149	When the Whip Comes Down
The Rolling Stones	10901977	When the Whip Comes Down	12520192	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12458149	When the Whip Comes Down
The Rolling Stones	10901984	Emotional Rescue	12520195	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12459427	Emotional Rescue
The Rolling Stones	10901984	Emotional Rescue	12520195	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12459427	Emotional Rescue
The Rolling Stones	10901984	Emotional Rescue	12520195	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12459427	Emotional Rescue
The Rolling Stones	10901984	Emotional Rescue	12520195	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12459427	Emotional Rescue
The Rolling Stones	10901992	Start Me Up	12520199	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	185377	Start Me Up
The Rolling Stones	10901992	Start Me Up	12520199	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	185377	Start Me Up
The Rolling Stones	10901992	Start Me Up	12520199	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	185377	Start Me Up
The Rolling Stones	10901992	Start Me Up	12520199	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	185377	Start Me Up
The Rolling Stones	10901996	Waiting on a Friend	12520201	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12460097	Waiting on a Friend
The Rolling Stones	10901996	Waiting on a Friend	12520201	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12460097	Waiting on a Friend
The Rolling Stones	10901996	Waiting on a Friend	12520201	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12460097	Waiting on a Friend
The Rolling Stones	10901996	Waiting on a Friend	12520201	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12460097	Waiting on a Friend
The Rolling Stones	10902000	Hang Fire	12520203	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12459539	Hang Fire
The Rolling Stones	10902000	Hang Fire	12520203	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12459539	Hang Fire
The Rolling Stones	10902000	Hang Fire	12520203	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12459539	Hang Fire
The Rolling Stones	10902000	Hang Fire	12520203	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12459539	Hang Fire
The Rolling Stones	10902005	Beast of Burden (live)	12520206	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12429576	Beast of Burden
The Rolling Stones	10902005	Beast of Burden (live)	12520206	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12429576	Beast of Burden
The Rolling Stones	10902005	Beast of Burden (live)	12520206	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12429576	Beast of Burden
The Rolling Stones	10902005	Beast of Burden (live)	12520206	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12429576	Beast of Burden
The Rolling Stones	10902008	Time Is on My Side (live)	12520207	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	4378180	Time Is on My Side
The Rolling Stones	10902008	Time Is on My Side (live)	12520207	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	4378180	Time Is on My Side
The Rolling Stones	10902008	Time Is on My Side (live)	12520207	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	4378180	Time Is on My Side
The Rolling Stones	10902008	Time Is on My Side (live)	12520207	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	4378180	Time Is on My Side
The Rolling Stones	10902010	Under My Thumb (live)	12520209	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	435908	Under My Thumb
The Rolling Stones	10902010	Under My Thumb (live)	12520209	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	435908	Under My Thumb
The Rolling Stones	10902010	Under My Thumb (live)	12520209	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	435908	Under My Thumb
The Rolling Stones	10902010	Under My Thumb (live)	12520209	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	435908	Under My Thumb
The Rolling Stones	10902014	Undercover of the Night	12520210	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12460142	Undercover of the Night
The Rolling Stones	10902014	Undercover of the Night	12520210	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12460142	Undercover of the Night
The Rolling Stones	10902014	Undercover of the Night	12520210	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12460142	Undercover of the Night
The Rolling Stones	10902014	Undercover of the Night	12520210	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12460142	Undercover of the Night
The Rolling Stones	10902016	Undercover of the Night (dub version)	12520212	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12460142	Undercover of the Night
The Rolling Stones	10902016	Undercover of the Night (dub version)	12520212	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12460142	Undercover of the Night
The Rolling Stones	10902016	Undercover of the Night (dub version)	12520212	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12460142	Undercover of the Night
The Rolling Stones	10902016	Undercover of the Night (dub version)	12520212	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12460142	Undercover of the Night
The Rolling Stones	10902027	Miss You	12520217	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	109077	Miss You
The Rolling Stones	10902027	Miss You	12520217	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	109077	Miss You
The Rolling Stones	10902027	Miss You	12520217	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	109077	Miss You
The Rolling Stones	10902027	Miss You	12520217	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	109077	Miss You
The Rolling Stones	10902030	Harlem Shuffle	12520218	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	7025700	Harlem Shuffle
The Rolling Stones	10902030	Harlem Shuffle	12520218	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	7025700	Harlem Shuffle
The Rolling Stones	10902030	Harlem Shuffle	12520218	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	7025700	Harlem Shuffle
The Rolling Stones	10902030	Harlem Shuffle	12520218	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	7025700	Harlem Shuffle
The Rolling Stones	10902032	Harlem Shuffle (NY mix)	12520220	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	7025700	Harlem Shuffle
The Rolling Stones	10902032	Harlem Shuffle (NY mix)	12520220	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	7025700	Harlem Shuffle
The Rolling Stones	10902032	Harlem Shuffle (NY mix)	12520220	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	7025700	Harlem Shuffle
The Rolling Stones	10902032	Harlem Shuffle (NY mix)	12520220	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	7025700	Harlem Shuffle
The Rolling Stones	10902033	Harlem Shuffle (London mix)	12520221	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	7025700	Harlem Shuffle
The Rolling Stones	10902033	Harlem Shuffle (London mix)	12520221	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	7025700	Harlem Shuffle
The Rolling Stones	10902033	Harlem Shuffle (London mix)	12520221	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	7025700	Harlem Shuffle
The Rolling Stones	10902033	Harlem Shuffle (London mix)	12520221	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	7025700	Harlem Shuffle
The Rolling Stones	10902044	Mixed Emotions	12520225	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462153	Mixed Emotions
The Rolling Stones	10902044	Mixed Emotions	12520225	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462153	Mixed Emotions
The Rolling Stones	10902044	Mixed Emotions	12520225	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462153	Mixed Emotions
The Rolling Stones	10902044	Mixed Emotions	12520225	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462153	Mixed Emotions
The Rolling Stones	10902046	Mixed Emotions (Chris Kimsey’s 12″)	12520227	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462153	Mixed Emotions
The Rolling Stones	10902046	Mixed Emotions (Chris Kimsey’s 12″)	12520227	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462153	Mixed Emotions
The Rolling Stones	10902046	Mixed Emotions (Chris Kimsey’s 12″)	12520227	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462153	Mixed Emotions
The Rolling Stones	10902046	Mixed Emotions (Chris Kimsey’s 12″)	12520227	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462153	Mixed Emotions
The Rolling Stones	10902047	Tumbling Dice	12520228	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	6788059	Tumbling Dice
The Rolling Stones	10902047	Tumbling Dice	12520228	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	6788059	Tumbling Dice
The Rolling Stones	10902047	Tumbling Dice	12520228	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	6788059	Tumbling Dice
The Rolling Stones	10902047	Tumbling Dice	12520228	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	6788059	Tumbling Dice
The Rolling Stones	10902048	Miss You	12520229	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	109077	Miss You
The Rolling Stones	10902048	Miss You	12520229	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	109077	Miss You
The Rolling Stones	10902048	Miss You	12520229	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	109077	Miss You
The Rolling Stones	10902048	Miss You	12520229	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	109077	Miss You
The Rolling Stones	10902054	Rock and a Hard Place	12520230	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902054	Rock and a Hard Place	12520230	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902054	Rock and a Hard Place	12520230	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902054	Rock and a Hard Place	12520230	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902056	Rock and a Hard Place (dance mix)	12520232	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902056	Rock and a Hard Place (dance mix)	12520232	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902056	Rock and a Hard Place (dance mix)	12520232	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902056	Rock and a Hard Place (dance mix)	12520232	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902057	Rock and a Hard Place (Oh ‐ Oh Hard dub mix)	12520233	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902057	Rock and a Hard Place (Oh ‐ Oh Hard dub mix)	12520233	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902057	Rock and a Hard Place (Oh ‐ Oh Hard dub mix)	12520233	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902057	Rock and a Hard Place (Oh ‐ Oh Hard dub mix)	12520233	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902058	Rock and a Hard Place (Michael Brauer mix)	12520234	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902058	Rock and a Hard Place (Michael Brauer mix)	12520234	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902058	Rock and a Hard Place (Michael Brauer mix)	12520234	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902058	Rock and a Hard Place (Michael Brauer mix)	12520234	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902059	Rock and a Hard Place (Bonus Beats mix)	12520235	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902059	Rock and a Hard Place (Bonus Beats mix)	12520235	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902059	Rock and a Hard Place (Bonus Beats mix)	12520235	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902059	Rock and a Hard Place (Bonus Beats mix)	12520235	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902060	Emotional Rescue	12520236	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12459427	Emotional Rescue
The Rolling Stones	10902060	Emotional Rescue	12520236	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12459427	Emotional Rescue
The Rolling Stones	10902060	Emotional Rescue	12520236	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12459427	Emotional Rescue
The Rolling Stones	10902060	Emotional Rescue	12520236	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12459427	Emotional Rescue
The Rolling Stones	10902062	It’s Only Rock ’n’ Roll	12520238	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	602630	It's Only Rock 'n' Roll (but I Like It)
The Rolling Stones	10902062	It’s Only Rock ’n’ Roll	12520238	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	602630	It's Only Rock 'n' Roll (but I Like It)
The Rolling Stones	10902062	It’s Only Rock ’n’ Roll	12520238	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	602630	It's Only Rock 'n' Roll (but I Like It)
The Rolling Stones	10902062	It’s Only Rock ’n’ Roll	12520238	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	602630	It's Only Rock 'n' Roll (but I Like It)
The Rolling Stones	10902074	Almost Hear You Sigh	12520240	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462588	Almost Hear You Sigh
The Rolling Stones	10902074	Almost Hear You Sigh	12520240	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462588	Almost Hear You Sigh
The Rolling Stones	10902074	Almost Hear You Sigh	12520240	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462588	Almost Hear You Sigh
The Rolling Stones	10902074	Almost Hear You Sigh	12520240	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462588	Almost Hear You Sigh
The Rolling Stones	10902075	Break the Spell	12520241	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12614585	Break the Spell
The Rolling Stones	10902075	Break the Spell	12520241	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12614585	Break the Spell
The Rolling Stones	10902075	Break the Spell	12520241	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12614585	Break the Spell
The Rolling Stones	10902075	Break the Spell	12520241	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12614585	Break the Spell
The Rolling Stones	10902077	Mixed Emotions	12520243	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462153	Mixed Emotions
The Rolling Stones	10902077	Mixed Emotions	12520243	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462153	Mixed Emotions
The Rolling Stones	10902077	Mixed Emotions	12520243	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462153	Mixed Emotions
The Rolling Stones	10902077	Mixed Emotions	12520243	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462153	Mixed Emotions
The Rolling Stones	10902078	Beast of Burden	12520244	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12429576	Beast of Burden
The Rolling Stones	10902078	Beast of Burden	12520244	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12429576	Beast of Burden
The Rolling Stones	10902078	Beast of Burden	12520244	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12429576	Beast of Burden
The Rolling Stones	10902078	Beast of Burden	12520244	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12429576	Beast of Burden
The Rolling Stones	10902079	Angie	12520245	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	5652941	Angie
The Rolling Stones	10902079	Angie	12520245	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	5652941	Angie
The Rolling Stones	10902079	Angie	12520245	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	5652941	Angie
The Rolling Stones	10902079	Angie	12520245	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	5652941	Angie
The Rolling Stones	10902080	Fool to Cry	12520246	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	625527	Fool to Cry
The Rolling Stones	10902080	Fool to Cry	12520246	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	625527	Fool to Cry
The Rolling Stones	10902080	Fool to Cry	12520246	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	625527	Fool to Cry
The Rolling Stones	10902080	Fool to Cry	12520246	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	625527	Fool to Cry
The Rolling Stones	10902081	Miss You	12520247	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	109077	Miss You
The Rolling Stones	10902081	Miss You	12520247	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	109077	Miss You
The Rolling Stones	10902081	Miss You	12520247	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	109077	Miss You
The Rolling Stones	10902081	Miss You	12520247	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	109077	Miss You
The Rolling Stones	10902082	Waiting on a Friend	12520248	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12460097	Waiting on a Friend
The Rolling Stones	10902082	Waiting on a Friend	12520248	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12460097	Waiting on a Friend
The Rolling Stones	10902082	Waiting on a Friend	12520248	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12460097	Waiting on a Friend
The Rolling Stones	10902082	Waiting on a Friend	12520248	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12460097	Waiting on a Friend
The Rolling Stones	10902092	Terrifying (7″ remix)	12520249	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12614582	Terrifying
The Rolling Stones	10902092	Terrifying (7″ remix)	12520249	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12614582	Terrifying
The Rolling Stones	10902092	Terrifying (7″ remix)	12520249	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12614582	Terrifying
The Rolling Stones	10902092	Terrifying (7″ remix)	12520249	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12614582	Terrifying
The Rolling Stones	10902093	Rock and a Hard Place (7″ version)	12520250	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902093	Rock and a Hard Place (7″ version)	12520250	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902093	Rock and a Hard Place (7″ version)	12520250	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United Kingdom	12462558	Rock and a Hard Place
The Rolling Stones	10902093	Rock and a Hard Place (7″ version)	12520250	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Universal Music	United States	12462558	Rock and a Hard Place
The Rolling Stones	10902094	Terrifying (12″ remix)	12520251	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United Kingdom	12614582	Terrifying
The Rolling Stones	10902094	Terrifying (12″ remix)	12520251	The Singles Collection 1971–2006: 45 x 45s	1076914	2011	Polydor	United States	12614582	Terrifying
